MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,Centroid,RMS,LS
0.02453506892239531,0.7518157150014633,0.746540494102732,0.33447080236781085,0.8405692500580872,0.2635316135367159,0.6855524043357143,0.33838567235398326,0.361495933231494,0.5268917688920705,0.0799099299184083,0.6563113037378914,0.1897498725928969,0.5372073679269971,0.2524764416047707,0.7437617407871357,0.1846366202182199,0.18811787921377074,0.19549089540732512,0.7228431151450985,0.23081671708130125,0.17398629369803217,0.014690871031651528,0.0
0.013133970738109974,0.7725035738198728,0.756352256403295,0.3113536674781938,0.8103608178638857,0.17841594712200845,0.6994919438743998,0.3011341791643285,0.3093174660459222,0.49960082930819194,0.06893964721880085,0.6687078348625747,0.17029380468560895,0.5582310495412687,0.205712056967503,0.7177786908004685,0.22261674759269384,0.16028008012317543,0.2057429664043847,0.7013028025981987,0.22893388480770338,0.16809238021271655,0.01121031162462048,0.0
0.025118099732284915,0.7516802699095858,0.753785826680696,0.361023138270636,0.8182950098339484,0.19100862876050742,0.6505469000685167,0.355878165393853,0.34656365908219644,0.5268547200685281,0.12335044516181567,0.6775887298798652,0.1821985168349545,0.5381638203260902,0.29087336024185473,0.7100933799831067,0.1589715358696245,0.20324630932249327,0.15144865912022007,0.6669580186067673,0.22541514908327528,0.17023863024869884,0.019441848855769463,0.0
0.00843315581163537,0.7711564773857262,0.763137767563635,0.3204417581157471,0.8083507271438487,0.14820678527426145,0.6928928152441517,0.29922609311393333,0.35964111686580175,0.5168935643244684,0.056306918012320434,0.6870138739471876,0.1524309608045242,0.5470652107831254,0.23484448165872165,0.6968329767625971,0.22093554782757951,0.2207222187883112,0.266811783358364,0.773527837519075,0.2419285141058076,0.16799402256164603,0.008760186497715417,0.0
0.01272670440100449,0.7629943784158134,0.7543800188705344,0.3145380420662072,0.8022533583505722,0.1560577775726376,0.6879815027779297,0.30358333983866287,0.2849829812168204,0.42129586400786173,0.0427836900373115,0.7131806254720844,0.21718853027830412,0.5488764087057174,0.20721271398458518,0.6251849091955306,0.21556708830732305,0.20585033783008871,0.24952249054930556,0.6648956956505695,0.24100253102043315,0.17519192484132304,0.006496245236220847,0.0
0.0014241050991183103,0.7666327032480775,0.7701313855165637,0.33120099732697056,0.8386130600987164,0.16575563751539513,0.7218399948448433,0.3019461941310502,0.37176491944905626,0.5298387026887046,0.053243769387856583,0.686859964177418,0.16502423956974288,0.5667151438236894,0.24254751821426496,0.6306047519612226,0.1866850092525164,0.11426398298779755,0.2418299724125151,0.6661125438303411,0.23405765788011587,0.16222854370680131,0.013987998831557099,0.0
0.014375823414106497,0.7488228994136331,0.7542517967081009,0.35136548014168195,0.825610867979831,0.1858835745405292,0.6602713170323339,0.3015405954360853,0.3001300604148016,0.48194324617068934,0.08612960016580451,0.6842752269931339,0.1581593748009153,0.5078121988717491,0.23761438354059006,0.7250944818195886,0.2373299005963661,0.2603082657576136,0.19648780268741178,0.6529687359577195,0.24035434286067056,0.17832623450228455,0.004645147498971149,0.0
0.02221002344684162,0.7621397260148043,0.7543313029622694,0.3323804420313625,0.8217740699120403,0.21219872543636456,0.7302605918487488,0.34550505045203506,0.34064457683310456,0.480025172692196,0.06913651799870463,0.6842864181949307,0.22222061661963935,0.6002370477914958,0.26423501134902466,0.6524346159702766,0.1843697978724845,0.178676401278409,0.20029861277974945,0.6396945854219673,0.23232915612074678,0.1684307177348135,0.01815781889824512,0.0
0.01974342269119334,0.7590532939664115,0.7473170635180751,0.31845583872654915,0.8132644835473031,0.24513720210334158,0.7317254850643398,0.3711643238241775,0.33388054408561646,0.4984792227451943,0.05788011643230342,0.6804123561794329,0.214080504819501,0.5774518062286115,0.20424194843063426,0.5788731693801664,0.17520620535687723,0.15748375394589012,0.22699431138783194,0.7479759584448329,0.23344033582319906,0.16807518178577585,0.01573034777629794,0.0
0.03701818027890369,0.7425695956412418,0.7448775789389552,0.33139904277256155,0.8176110892018315,0.18343858129936708,0.6512422774844319,0.3492387394181682,0.30393629166564823,0.4957848832739859,0.09890182638204528,0.6865485167208127,0.18388347453940615,0.5179922572651305,0.2599668992943631,0.6296645231046699,0.17977722315140493,0.20197621800200374,0.1907898733876652,0.5869096067407237,0.2416507191801957,0.1893801921964357,0.012846949853531355,0.0
